id,output
20815250,183.02694901652285
36112704,187.50363508849114
22389071,218.87320320998697
21324360,189.26320962481986
31285720,93.96669636947627
5067097,190.1633930190219
34368774,170.04022715612518
16469710,107.12860859207285
27244093,135.05000824383023
35124153,241.11295820567466
30810475,128.17728486262058
27857163,208.05586418832536
18635370,166.29500491861836
23820538,219.257944355355
26059525,216.00569549442298
29760512,123.28346098312613
13723312,196.7522606980201
8126282,269.8805280017259
23573326,58.21067389593372
36389944,267.0327932497312
13572767,186.92952762471396
20000184,102.13073814153176
13876681,149.48639217878372
30199043,111.81576176915405
33945670,20.037625762430253
9435428,194.0559033086247
15663513,191.61478799480392
18908083,148.99186213570647
34625721,68.65216491169849
9713934,69.53858917154139
7070947,174.99269881867804
26398428,60.28658805019222
5803875,181.55619529871183
30063499,81.50721635253285
29611037,115.75570391785004
23752247,227.4446892193664
1148144,162.65336740844214
17900243,184.27382915328053
26383523,208.41884181449132
20991910,170.14428407431114
19544404,213.6101042004375
10695252,126.6675299642593
14367644,173.52048265130725
35153060,50.32961242436431
7917755,203.18727084010607
11753792,184.2552556159353
2214256,168.54663484267076
7858096,109.32705549477396
8304576,224.31607968291792
1323801,-63.1018022698554
9425357,90.72879771570297
13900712,168.34451915090904
8387338,189.28984004478843
29133348,180.44579862277897
33366167,62.76388887599751
29134423,126.54499098149245
28379264,152.593209567538
9496398,195.71909651441092
22466002,257.5930613248711
30314104,292.38825842246297
28432700,220.53825773551216
4341158,193.9532104623795
22568702,92.50812143826624
3811639,153.26009260523278
31224656,83.03354524184397
20936537,56.12290424726962
12446548,152.27674875705998
351859,256.12860495430505
32240110,256.5045462703056
15289766,214.94137050975405
18549136,228.2283940874695
3684144,60.71453280380956
32821769,225.17973772535333
20570327,183.13138824579073
18221952,88.65091771435254
5325551,48.525094088792684
30387425,260.1106632755691
21394087,72.52589900770545
2151106,198.4130206285481
937678,149.16311780930846
35379623,174.38323573706293
22472801,153.06612178482465
32653951,153.5700333965724
10509662,125.67839497794193
30389608,226.7470556594708
16739146,219.4068181520197
3172212,166.34514750546077
4607923,140.99755335196096
34285600,139.63076872269448
874706,197.53274928410974
3533180,191.98371641447739
34356012,208.00357086187432
14566213,237.95992046887113
9496094,218.32898938569997
2165933,291.7798418231978
5706202,242.7403360408498
610118,225.48911014899204
6784378,88.99532013796124
34870577,96.1553596264348
29337912,211.92889108355303
35548672,122.44739442963328
17376200,57.65427408398682
35816788,215.89245120339183
16160621,251.1989725898893
36438336,216.76492350387707
2627940,181.39953046289156
13065655,189.625758281225
33820675,88.1828504984951
5720569,205.9328908484822
26504376,116.53604760238522
34208055,104.22293368830287
28971865,72.1955824536999
25183760,282.4148601073757
30952008,20.09905037751014
33689398,228.1478989924144
29849903,242.51751152562065
10247799,92.40690085465758
29780690,75.44091521241353
34301415,233.34326817634428
33595791,139.89890645965352
17447150,290.55187194710015
35456139,68.64737372929812
19227077,188.90031968531548
2362357,65.0724515757247
11963123,179.84406905044307
9561251,111.6746284941255
29242098,102.26260742175509
27165702,205.12921878762427
12050885,56.942815060712746
23450541,79.76068873616168
12870344,110.9766845068516
1677887,109.23755029380118
26477897,48.57868827295897
23933041,158.46422267196613
21966757,123.4794487789186
6364117,120.5743937610896
29829412,122.07118769588851
8028767,164.99189223142457
24919299,220.42010708471935
35807159,164.19715771189658
31707011,233.3930855707149
22980068,147.8580237979404
6255407,198.30577452349098
8729771,150.85518893449625
13358265,189.35295561797102
26771228,232.47879191141692
23469535,60.00180369410373
9431085,171.04114019354893
1023181,111.70171184267383
32984848,211.76838312829932
33210106,232.09463711993158
21864653,145.22320656396914
9168809,34.50681991525198
33212719,365.11902741287486
25938492,90.53928109497792
13625381,59.697663962622755
3741405,202.69987826364377
258686,-8.089332199648197
16488787,197.08354362640966
905425,192.8879707761007
18472494,147.6324027266528
21765318,26.416099575835688
12433898,59.90890409764688
21344179,279.2505444818671
45556,28.285691070545
5179785,201.45839672671718
5749382,84.922339875935
9463261,114.68903834487719
30124398,163.52230028540362
8069316,158.57212527064985
14278303,180.78254761124845
11553543,85.17065986708621
4217268,206.986797607693
4379307,230.68300353615632
31669844,184.49340427191783
25031182,113.22983124085295
6821839,166.25170282728504
271694,298.83179055159417
18375685,172.1113464466107
23379996,106.67174750461709
333189,93.76858335706493
5364337,64.00911562632245
31292343,106.30183330267755
14622053,80.46498892267118
24200751,181.65061587344826
34970126,210.0530948597734
16414567,205.1942690681899
12333601,198.72779751574126
30439949,218.61438067557174
34397646,189.9524537466932
18358437,93.4718818746478
1519957,60.242023001810594
15876032,91.54387755627977
18535402,29.01541149883269
13044996,163.83780422424024
35402354,283.4173463969055
1914231,149.00997645065218
20150588,86.3187838257727
8014811,179.36529073792917
23559210,252.3155141519237
35145342,18.8698321283955
6797905,211.5045232448756
30351170,118.54150912197656
6209799,207.99729968680913
31815470,131.0504694043775
12132427,208.63745718259452
19051802,209.40156327865407
1818411,258.43215422327194
19246114,175.6758610488905
6938827,186.2137808712505
272026,248.049101727549
25871075,216.11209897005756
30595234,106.93036555588333
27364187,82.20577650219639
29412375,92.4974738720266
9529332,201.1114879348097
139624,150.54265294596553
26419291,39.46134701030678
7574757,-6.0198455200879835
11949531,51.71501191180869
34370061,124.76339098105382
23623267,220.80430563718255
7215836,111.1903224011985
14166695,85.08718466151186
22339430,102.45972324254399
11147993,154.7679987005249
32427203,-32.328630612479174
32942408,78.40289400007896
25030446,238.6433383310141
11305912,80.89998546329298
29535938,123.44956377219933
3368441,181.82608385413914
367042,167.47859058403264
35876561,196.76221270541282
1578103,93.48152771937748
36423179,98.39583849112387
189732,131.08184756311675
14183900,212.6447485411627
21467409,191.13636361874524
1427084,50.71082776134426
9369514,40.34171196677926
21549879,190.3973595816351
25584852,96.59054304868914
35883107,238.4321250254725
22934602,277.8105112175399
30393778,239.9204087456892
7411421,215.13294343618327
10540383,85.58141929177509
32549565,223.5433747380739
19450121,140.7467768749775
35354567,96.3793237052596
35947579,215.08699100300146
13495754,72.55824925084016
5033691,281.5599150790731
489018,189.26724628589727
23762605,112.72389002479758
1958765,202.1318140202493
3898329,222.41218888681033
29192462,161.42564379042597
28751375,110.42909377556498
29302018,182.98141152605967
33406321,85.60073977935099
23062725,167.52617102070508
435776,180.13809275932
27454358,136.17471437789936
12108512,66.0163032526325
22213508,204.05563034585794
33735398,154.1050234870345
11753760,107.68987302466849
34385166,112.28150037327578
9529662,94.00259726176591
13064913,184.16446956306027
17522686,186.53158823837293
33270782,35.30669958740327
7230002,83.29152349362994
3168120,208.3445265124028
10827775,208.2209802883226
25126089,136.97718872663245
25192771,127.99830632504745
33521985,149.13715883225814
23965055,98.20795283484767
35672714,182.1876480805513
8365647,6.37295297444507
23723855,126.18798394415353
34706742,124.98990165537543
33745548,145.23861330360523
32724719,153.07288295643957
26050704,84.581692265725
13411560,224.4834749471338
31499524,110.37778196525323
1979076,224.76533531724272
27957371,130.7127557424319
8951480,220.18823758098733
29506320,202.74672644580278
7378773,158.09902931249962
28015516,118.12099793743982
25346963,210.99651452415856
28837152,116.68884127709316
13435285,261.41394129501714
28541238,114.26186239861272
35023464,269.02663054795266
15995824,100.87043558619189
35081477,230.50890285327478
6812924,124.565257799346
3584528,153.40774843862164
23158057,193.5689007256733
690675,187.72257398728834
27570463,105.46563286554738
29146446,200.81046676749247
27369713,96.53940892375249
29081201,167.89011541068612
23630582,190.8122406487164
986727,141.68650886300748
20636966,217.59598898803233
2995701,94.36424081726727
18375246,72.66937483078073
7575626,121.94608628463902
30937594,209.11995977188053
17157438,68.40561279687972
19691108,150.49353432548378
14556236,109.56905275215104
25931882,146.79759327507054
31514807,244.0016265508093
505315,39.55599590895872
13451599,205.15572347430134
34471524,258.720255765802
12950979,191.38509424301446
1300950,125.30972719044803
35125696,101.80768347818957
23660051,59.75695208160323
2271792,207.98588671338803
10070145,181.09086467143788
30402045,42.41073772301024
126816,117.8227376541181
8481074,207.95092072981788
34840495,195.67348483845853
13880697,36.194322387018474
16190577,127.58250723352103
12089661,115.64613843050029
23751205,266.2178817664608
3608353,88.22827622894692
16905585,222.8840330913663
23741304,85.45567653645412
21796834,74.48026440693502
30036390,199.17318691386754
22251884,244.0295467605174
204833,134.98019891346485
10500406,108.6163043677443
34318362,225.8498892582138
13859473,129.87183416263724
34868182,267.0376079127309
24670583,-46.2129729011358
32969639,224.14008050099073
29703465,203.6618364471433
34909275,100.5875923075946
22513363,131.2653170769554
8630560,221.39228792191716
35803121,83.09237884752656
25448475,138.1427153969271
2028677,204.64753267417836
8709326,109.17162799891958
18283367,96.25178561461507
34598372,114.35558903837955
35247808,114.36896495291876
13709910,78.87374445482419
33592068,73.40615168809018
18613981,1.3927511679794407
35005963,270.7635652593308
17218433,219.38439434027532
19471948,81.35218603406247
21512337,214.97252190433937
15177635,167.01486274989293
15421279,94.63759842762374
9132614,93.07726609887322
10083881,209.513660855926
12558307,208.28042220833595
23812583,100.98239699413534
7596341,108.64013259902276
692567,56.643037453555735
160609,220.68789158328582
15454216,94.9233429037049
3765095,92.13367830507195
1847261,281.419836377303
31906580,117.95559972908086
12133746,105.19944580353331
18235200,76.79785015345988
28711718,98.55964390032022
21514623,94.40372444971581
21288895,240.76952737208194
8665047,206.44149444249342
6138423,269.2240771451543
35715071,65.43830707747838
21667615,212.07757381850388
19751205,214.83298050308804
36402818,182.47723191647674
29756451,191.5671539703544
9997980,123.37972850908409
17632790,247.2948587113642
26458835,115.96506481210236
30937590,197.4924115524118
2185842,218.5797347736152
21607905,169.28215508105495
5977676,203.21519195260043
10930279,222.50359231339098
19671061,81.50175873567787
9616453,110.67157802214206
6922490,196.85041554697818
13117282,169.85684986067645
26840646,142.75052486444474
25109931,113.67960134173336
7403108,210.98182073376665
2908417,63.47965073357773
4547143,67.27827470537159
34972828,192.2811712003022
306799,27.081944758094323
9823085,66.08981377066812
19674542,70.66065633506514
32920999,111.58386759487621
28020352,276.668105280085
7880998,215.56057506970683
22583959,219.9970021784029
17904788,187.07578000007197
256328,290.19335242519446
4582684,206.96715395658248
29916697,163.79944075030653
20445845,253.69384353544592
20532190,148.9728658628228
26689797,182.33020820723323
4800921,230.51933787984308
28589725,9.240787221388018
32218803,157.35041347653896
19650084,22.84883374337369
30941744,197.40725610432128
890839,248.59780522816436
24289510,218.3396503611657
22044485,57.623049547364644
2294594,116.00812590273563
9412913,121.95775933848927
8533225,144.787175574289
33348833,193.8631299384433
23184876,194.79803125766193
30293230,143.07330112325144
24248461,77.19329142274364
31339600,80.78804446703725
6660816,162.1801140217067
12113494,215.47752577476786
2722983,148.81118612379214
23560164,210.69879532440973
623423,287.70221490660333
15495441,94.94615775455168
13108191,278.6027583718969
16749005,194.34355056173808
4802374,199.4713876862661
6389473,280.71612247819576
11547077,192.57793310060515
11199645,109.37446864663798
29332188,182.58306972568244
18191892,282.0455236717535
29967433,136.77755862721824
8131995,210.16443021193118
18718070,170.42970281963062
30293703,222.03100434770022
32898133,111.69371697532188
810346,77.87752400399768
7546944,142.87558766929578
11387473,214.98365588497109
36428210,79.54353003991127
35219177,110.54920644362574
33523818,98.37196938617853
35330965,244.52646849434677
9342478,75.36900763585436
35571189,220.5765352896633
34549395,235.81620185276552
9676890,86.67499244662031
1728938,82.28273556509521
3641819,180.22693355978117
26868019,179.29457474959054
29012563,59.90339975702955
25396834,58.20593324038782
13281809,84.4425474269301
32288165,223.39645510027185
21027809,157.28800318428694
29491140,187.3335077596712
35602964,265.05990359743737
10502523,207.42506720813253
3616173,141.6396463772544
35635841,262.42993897238193
20420499,38.7292050643664
26420017,208.52500893991964
453317,70.75021659327467
12153709,168.9704020236677
21771395,67.91762796234252
6140695,257.2756510338513
20300,106.79482969732635
6179073,72.34103313115338
1669149,220.99459828672843
2400614,243.58501622240146
7928917,214.7453037985979
33194789,258.4822927076093
6969011,70.55461618149275
16659292,156.22536104758183
4690677,212.09633899138134
35354079,209.7751498216603
19551198,211.77296967316943
29588528,62.63469263717707
14959206,149.8599542803786
25499011,149.01885126619163
35128367,190.59661799606693
12582348,78.24989812018612
17210810,231.27555267873686
6570718,190.05801511366008
19414813,289.3067116850507
19448302,65.6482342136369
27363172,189.2243829173167
29623888,110.60453630268603
1264695,232.33304541985126
7999574,207.6091700028992
20171578,98.28263322053681
26916664,137.40616136068274
18506841,188.67293089102168
10034709,53.42204745564959
10408285,243.89602525848022
5470350,101.05405547976261
5284341,81.01793535452452
22842339,53.61478521315439
3829609,166.18834330709797
34259050,60.245587689845706
21513143,104.14770367516758
4428854,93.96543651505635
21312225,92.16676758353424
12332789,52.29995059396606
14426680,175.73982918752154
30704165,226.95852837753773
3567258,196.5992389747189
30404664,61.41519374414929
24356663,122.59814988419384
28344821,148.58495777995267
35028223,244.31758670319687
6851700,97.84054420963366
4296710,102.73345261937357
8813854,205.46984884027916
12252513,195.89753016398026
21959796,211.5732325164572
321136,211.63326762201177
7791636,-15.91220608594449
33725862,95.45478976047889
2489407,116.2696780237602
19538717,177.0198224572814
5227024,91.03014996406273
20993138,144.93399141026748
36207836,133.20988476879575
14835670,154.38419048810465
21298222,73.91236141414993
1150398,73.87258981121704
22502171,91.16463170437783
16213157,240.46843905538844
17031720,95.80806383912568
25158455,197.80050304641918
15377187,75.45773863161594
14988596,174.2044988130874
20773084,97.8144957028635
385190,85.15891391963669
36449941,85.7161216957611
27901243,126.85886004375061
34391964,253.9982079239926
34868954,227.8772293874863
21981036,209.58182351964206
13866112,209.6141008696286
19717632,106.55856435964961
29440688,98.5204862893006
4197760,199.57729487487086
4884601,216.53889512635942
13616684,204.18625213014457
25441693,150.0750838143067
12170991,114.33048374581995
3476431,167.06538199909846
19102698,145.65362021213514
15133721,59.06317948017386
22164005,88.07612406401313
16504986,54.899052349312115
27733012,107.18562615050905
33971428,150.25253863266698
32517517,64.65923841216136
1051575,159.97942042721115
13995561,25.550683563204075
9443911,216.70133392752905
7966153,205.5986580357785
22280432,85.260769358174
25367421,210.66069993569545
9504843,149.9909396035
26190785,37.75230029350496
4967004,212.9254133224822
15997880,191.92353298010858
34624240,68.13861001417536
18309683,178.7945135794871
34316984,122.93025726830092
36412880,139.40329543871485
20896775,94.62528003797343
31313153,111.22767959512566
14159853,100.34381106251385
32591286,57.69562295488868
289288,215.9148097363286
2430828,138.22485817910638
35416674,246.12552070687525
10332393,194.57291898683616
13697770,217.1640696355098
34946772,56.82624532646878
17619003,229.53346434075502
3411815,81.73518286151375
17573354,185.10784043392778
29215529,287.38734799013037
850097,208.53344139955152
3004348,126.11886065497674
10257476,172.3243350681878
33933219,84.09425976983039
17944140,18.2116608732249
406992,236.82041569879948
34169778,125.80747301239171
10477767,253.35344673535292
13486680,99.9964572843237
4567765,229.29820755299443
27788826,208.63067595849134
35408369,196.26141142054257
34563256,117.26377006319672
7535791,189.99391591799213
11438189,157.61306332550157
15941474,55.67828837587149
13845597,181.12101056238316
10157256,210.57999181376363
20968166,89.23588947378448
16252722,87.42659815665684
13192217,46.30026480666129
33406391,193.31670247772126
24086704,54.10140860408137
18795448,72.41498862893786
24922519,167.16018627790618
343971,162.05961506223684
10072678,175.2299214644081
15179994,53.89196907373116
14139187,120.00659252546757
33405611,181.19639849911619
36322148,8.865255738310225
16772578,89.55041776473809
28313785,216.90736147169082
19830557,57.334211850888096
20665380,165.55616853367974
13341820,288.6490778149746
30378764,197.3781971599019
11990841,81.62175029057835
9798242,127.78555255677202
16193259,158.02078546567645
35871036,183.80656561534124
19719874,287.3873140119904
30687126,-38.5348198651991
9775146,235.17450402037502
6571890,231.09772749657714
28507308,222.49825823649735
20581903,31.959577720343077
30344630,237.64669152769784
7417520,200.6920209431264
34341669,266.83354516216787
24042332,51.34699996129348
5846745,44.0541610904329
25453535,272.1033710664051
33580893,191.2554424725895
32494991,248.58030082657933
1582540,220.15509783124435
8869029,110.77126944685733
27424575,39.56751610326319
17515391,189.29553897265578
6479956,92.93171700103267
27846079,202.90472633101308
14821756,14.49302066911332
56525,175.41656877536298
22011027,198.66560617406503
30394467,261.608152729772
26026530,116.88300981480279
35954804,157.89116350335098
24043603,222.91095541475806
30930863,95.31609902009222
17224136,146.21681970608915
5211090,211.7056772880096
4861046,183.94763146910554
7259369,220.49822203157964
6763899,104.12360104284016
30062210,42.359979600514635
19270160,216.86543870258174
7432146,68.89018602708529
34945599,208.85868073254824
9313531,114.73512219497934
30200473,63.6130454996528
26188757,186.0583749003781
6626894,225.87398195244168
1217318,-13.839176153625885
22825784,205.03585987963743
4393628,91.47964040170336
823880,34.64696039867704
25205932,-11.467760455212556
22276602,112.88804678704037
18094212,199.2431631984582
33532516,181.09494436276145
34705589,243.12635284262797
2414157,18.882054456145852
36238864,199.98282613352058
19532157,100.82155761356262
20635939,181.48043090599822
20675173,77.15540185417922
20663839,110.10793934456888
19517513,65.43135022521892
18670480,163.30102881581843
14568858,172.5665067495138
22088409,49.23211464183987
27499097,26.544756441522622
32552560,215.85732860707503
17497948,210.29949905863032
7134343,162.05458779030596
17298590,178.94299050891277
2037508,164.13332435406483
1651595,232.70991321373003
29884872,26.99608819923742
21845154,208.27391295494454
998887,221.09788480309362
5707711,-6.143552878791525
27199508,212.83247858578397
18802366,92.93203039036598
10666314,178.1985653214797
1056804,212.80605884997203
8951315,128.608380159043
98330,245.52868135432072
15484901,127.57191048859386
33767710,-0.19906755092233652
30255425,145.10387008842372
21440393,160.39221719772468
6982174,51.327688575940556
12834386,97.59021448803833
19349497,206.59738833723532
29838679,131.35287241411424
17946985,68.85346568263776
35644555,126.19206181490154
25937419,110.8526947680657
31409739,187.191840038402
1043046,196.3863456572726
8934119,275.1406310327875
27301758,144.78474047823693
34974562,157.23743650383403
17839052,132.58045085413323
16721137,205.87621687725186
31950380,72.62899627764273
30109916,115.72842626613419
